session_id,project_id,quest_id,user_id,user_sex,user_status,user_age,q_name,q_id,order,dv,starttime,endtime
25418,263,1448,23280,female,guest,18.0,accom,92819904,3,1,2020-02-12 17:30:01,2020-02-12 17:30:53
25418,263,1448,23280,female,guest,18.0,year,92819905,4,1,2020-02-12 17:30:01,2020-02-12 17:30:53
25418,263,1448,23280,female,guest,18.0,mature,92819906,5,2,2020-02-12 17:30:01,2020-02-12 17:30:53
25418,263,1448,23280,female,guest,18.0,course,92819903,6,Biology ,2020-02-12 17:30:01,2020-02-12 17:30:53
25425,263,1448,23282,male,guest,24.0,native,92819901,1,1,2020-02-12 17:43:40,2020-02-12 17:44:50
25425,263,1448,23282,male,guest,24.0,employment,92819902,2,5,2020-02-12 17:43:40,2020-02-12 17:44:50
25425,263,1448,23282,male,guest,24.0,accom,92819904,3,2,2020-02-12 17:43:40,2020-02-12 17:44:50
25425,263,1448,23282,male,guest,24.0,year,92819905,4,5,2020-02-12 17:43:40,2020-02-12 17:44:50
25425,263,1448,23282,male,guest,24.0,mature,92819906,5,1,2020-02-12 17:43:40,2020-02-12 17:44:50
25425,263,1448,23282,male,guest,24.0,course,92819903,6,Medicine,2020-02-12 17:43:40,2020-02-12 17:44:50
25428,263,1448,23283,male,guest,26.0,native,92819901,1,1,2020-02-12 17:48:05,2020-02-12 17:48:41
25428,263,1448,23283,male,guest,26.0,employment,92819902,2,15,2020-02-12 17:48:05,2020-02-12 17:48:41
25428,263,1448,23283,male,guest,26.0,accom,92819904,3,3,2020-02-12 17:48:05,2020-02-12 17:48:41
25428,263,1448,23283,male,guest,26.0,year,92819905,4,1,2020-02-12 17:48:05,2020-02-12 17:48:41
25428,263,1448,23283,male,guest,26.0,mature,92819906,5,1,2020-02-12 17:48:05,2020-02-12 17:48:41
25428,263,1448,23283,male,guest,26.0,course,92819903,6,Computer Science ,2020-02-12 17:48:05,2020-02-12 17:48:41
25441,263,1448,23285,female,guest,41.0,native,92819901,1,2,2020-02-12 18:30:51,2020-02-12 18:33:03
25441,263,1448,23285,female,guest,41.0,employment,92819902,2,35,2020-02-12 18:30:51,2020-02-12 18:33:03
25441,263,1448,23285,female,guest,41.0,accom,92819904,3,4,2020-02-12 18:30:51,2020-02-12 18:33:03
25441,263,1448,23285,female,guest,41.0,year,92819905,4,6,2020-02-12 18:30:51,2020-02-12 18:33:03
25441,263,1448,23285,female,guest,41.0,mature,92819906,5,3,2020-02-12 18:30:51,2020-02-12 18:33:03
25441,263,1448,23285,female,guest,41.0,course,92819903,6,teaching,2020-02-12 18:30:51,2020-02-12 18:33:03
25446,263,1448,23291,male,guest,19.0,native,92819901,1,1,2020-02-12 19:48:57,2020-02-12 19:49:25
25446,263,1448,23291,male,guest,19.0,employment,92819902,2,0,2020-02-12 19:48:57,2020-02-12 19:49:25
25446,263,1448,23291,male,guest,19.0,accom,92819904,3,3,2020-02-12 19:48:57,2020-02-12 19:49:25
25446,263,1448,23291,male,guest,19.0,year,92819905,4,1,2020-02-12 19:48:57,2020-02-12 19:49:25
25446,263,1448,23291,male,guest,19.0,mature,92819906,5,2,2020-02-12 19:48:57,2020-02-12 19:49:25
25446,263,1448,23291,male,guest,19.0,course,92819903,6,Electronic and software engineering ,2020-02-12 19:48:57,2020-02-12 19:49:25
25461,263,1448,23298,male,guest,21.0,native,92819901,1,2,2020-02-12 20:34:35,2020-02-12 20:35:24
25461,263,1448,23298,male,guest,21.0,employment,92819902,2,22,2020-02-12 20:34:35,2020-02-12 20:35:24
25461,263,1448,23298,male,guest,21.0,accom,92819904,3,2,2020-02-12 20:34:35,2020-02-12 20:35:24
25461,263,1448,23298,male,guest,21.0,year,92819905,4,1,2020-02-12 20:34:35,2020-02-12 20:35:24
25461,263,1448,23298,male,guest,21.0,mature,92819906,5,2,2020-02-12 20:34:35,2020-02-12 20:35:24
25461,263,1448,23298,male,guest,21.0,course,92819903,6,Mathematics,2020-02-12 20:34:35,2020-02-12 20:35:24
25477,263,1448,23309,female,guest,18.0,native,92819901,1,1,2020-02-12 23:09:55,2020-02-12 23:10:40
25477,263,1448,23309,female,guest,18.0,employment,92819902,2,8,2020-02-12 23:09:55,2020-02-12 23:10:40
25477,263,1448,23309,female,guest,18.0,accom,92819904,3,3,2020-02-12 23:09:55,2020-02-12 23:10:40
25477,263,1448,23309,female,guest,18.0,year,92819905,4,1,2020-02-12 23:09:55,2020-02-12 23:10:40
25477,263,1448,23309,female,guest,18.0,mature,92819906,5,2,2020-02-12 23:09:55,2020-02-12 23:10:40
25477,263,1448,23309,female,guest,18.0,course,92819903,6,Biology,2020-02-12 23:09:55,2020-02-12 23:10:40
25478,263,1448,23310,female,guest,18.0,native,92819901,1,1,2020-02-12 23:31:36,2020-02-12 23:31:59
25478,263,1448,23310,female,guest,18.0,employment,92819902,2,14,2020-02-12 23:31:36,2020-02-12 23:31:59
25478,263,1448,23310,female,guest,18.0,accom,92819904,3,1,2020-02-12 23:31:36,2020-02-12 23:31:59
25478,263,1448,23310,female,guest,18.0,year,92819905,4,1,2020-02-12 23:31:36,2020-02-12 23:31:59
25478,263,1448,23310,female,guest,18.0,mature,92819906,5,2,2020-02-12 23:31:36,2020-02-12 23:31:59
25478,263,1448,23310,female,guest,18.0,course,92819903,6,Business,2020-02-12 23:31:36,2020-02-12 23:31:59
25479,263,1448,23311,female,guest,18.0,native,92819901,1,1,2020-02-12 23:34:21,2020-02-12 23:35:26
25479,263,1448,23311,female,guest,18.0,employment,92819902,2,12,2020-02-12 23:34:21,2020-02-12 23:35:26
25479,263,1448,23311,female,guest,18.0,accom,92819904,3,3,2020-02-12 23:34:21,2020-02-12 23:35:26
25479,263,1448,23311,female,guest,18.0,year,92819905,4,2,2020-02-12 23:34:21,2020-02-12 23:35:26
25479,263,1448,23311,female,guest,18.0,mature,92819906,5,2,2020-02-12 23:34:21,2020-02-12 23:35:26
25479,263,1448,23311,female,guest,18.0,course,92819903,6,biology,2020-02-12 23:34:21,2020-02-12 23:35:26
25484,263,1448,23312,female,guest,19.0,native,92819901,1,1,2020-02-12 23:48:09,2020-02-12 23:48:29
25484,263,1448,23312,female,guest,19.0,employment,92819902,2,0,2020-02-12 23:48:09,2020-02-12 23:48:29
25484,263,1448,23312,female,guest,19.0,accom,92819904,3,2,2020-02-12 23:48:09,2020-02-12 23:48:29
25484,263,1448,23312,female,guest,19.0,year,92819905,4,2,2020-02-12 23:48:09,2020-02-12 23:48:29
25484,263,1448,23312,female,guest,19.0,mature,92819906,5,2,2020-02-12 23:48:09,2020-02-12 23:48:29
25484,263,1448,23312,female,guest,19.0,course,92819903,6,Economics,2020-02-12 23:48:09,2020-02-12 23:48:29
25481,263,1448,23313,female,guest,18.0,native,92819901,1,1,2020-02-12 23:46:05,2020-02-12 23:46:54
25481,263,1448,23313,female,guest,18.0,employment,92819902,2,15,2020-02-12 23:46:05,2020-02-12 23:46:54
25481,263,1448,23313,female,guest,18.0,accom,92819904,3,3,2020-02-12 23:46:05,2020-02-12 23:46:54
25481,263,1448,23313,female,guest,18.0,year,92819905,4,1,2020-02-12 23:46:05,2020-02-12 23:46:54
25481,263,1448,23313,female,guest,18.0,mature,92819906,5,1,2020-02-12 23:46:05,2020-02-12 23:46:54
25481,263,1448,23313,female,guest,18.0,course,92819903,6,law,2020-02-12 23:46:05,2020-02-12 23:46:54
25483,263,1448,23315,female,guest,18.0,native,92819901,1,1,2020-02-12 23:47:15,2020-02-12 23:48:19
25483,263,1448,23315,female,guest,18.0,employment,92819902,2,39,2020-02-12 23:47:15,2020-02-12 23:48:19
25483,263,1448,23315,female,guest,18.0,accom,92819904,3,4,2020-02-12 23:47:15,2020-02-12 23:48:19
25483,263,1448,23315,female,guest,18.0,year,92819905,4,NULL,2020-02-12 23:47:15,2020-02-12 23:48:19
25483,263,1448,23315,female,guest,18.0,mature,92819906,5,NULL,2020-02-12 23:47:15,2020-02-12 23:48:19
25483,263,1448,23315,female,guest,18.0,course,92819903,6,,2020-02-12 23:47:15,2020-02-12 23:48:19
25486,263,1448,23317,female,guest,18.0,native,92819901,1,1,2020-02-12 23:57:09,2020-02-12 23:58:15
25486,263,1448,23317,female,guest,18.0,employment,92819902,2,0,2020-02-12 23:57:09,2020-02-12 23:58:15
25486,263,1448,23317,female,guest,18.0,accom,92819904,3,1,2020-02-12 23:57:09,2020-02-12 23:58:15
25486,263,1448,23317,female,guest,18.0,year,92819905,4,1,2020-02-12 23:57:09,2020-02-12 23:58:15
25486,263,1448,23317,female,guest,18.0,mature,92819906,5,2,2020-02-12 23:57:09,2020-02-12 23:58:15
25486,263,1448,23317,female,guest,18.0,course,92819903,6,Business,2020-02-12 23:57:09,2020-02-12 23:58:15
25487,263,1448,23318,female,guest,18.0,native,92819901,1,1,2020-02-13 00:03:41,2020-02-13 00:04:33
25487,263,1448,23318,female,guest,18.0,employment,92819902,2,0,2020-02-13 00:03:41,2020-02-13 00:04:33
25487,263,1448,23318,female,guest,18.0,accom,92819904,3,1,2020-02-13 00:03:41,2020-02-13 00:04:33
25487,263,1448,23318,female,guest,18.0,year,92819905,4,1,2020-02-13 00:03:41,2020-02-13 00:04:33
25487,263,1448,23318,female,guest,18.0,mature,92819906,5,2,2020-02-13 00:03:41,2020-02-13 00:04:33
25487,263,1448,23318,female,guest,18.0,course,92819903,6,computer science,2020-02-13 00:03:41,2020-02-13 00:04:33
25489,263,1448,23320,female,guest,18.0,native,92819901,1,1,2020-02-13 00:32:08,2020-02-13 00:33:19
25489,263,1448,23320,female,guest,18.0,employment,92819902,2,7,2020-02-13 00:32:08,2020-02-13 00:33:19
25489,263,1448,23320,female,guest,18.0,accom,92819904,3,3,2020-02-13 00:32:08,2020-02-13 00:33:19
25489,263,1448,23320,female,guest,18.0,year,92819905,4,1,2020-02-13 00:32:08,2020-02-13 00:33:19
25489,263,1448,23320,female,guest,18.0,mature,92819906,5,2,2020-02-13 00:32:08,2020-02-13 00:33:19
25489,263,1448,23320,female,guest,18.0,course,92819903,6,Education ,2020-02-13 00:32:08,2020-02-13 00:33:19
25490,263,1448,23321,female,guest,17.0,native,92819901,1,1,2020-02-13 00:36:12,2020-02-13 00:36:56
25490,263,1448,23321,female,guest,17.0,employment,92819902,2,0,2020-02-13 00:36:12,2020-02-13 00:36:56
25490,263,1448,23321,female,guest,17.0,accom,92819904,3,2,2020-02-13 00:36:12,2020-02-13 00:36:56
25490,263,1448,23321,female,guest,17.0,year,92819905,4,1,2020-02-13 00:36:12,2020-02-13 00:36:56
25490,263,1448,23321,female,guest,17.0,mature,92819906,5,2,2020-02-13 00:36:12,2020-02-13 00:36:56
25490,263,1448,23321,female,guest,17.0,course,92819903,6,Medicine,2020-02-13 00:36:12,2020-02-13 00:36:56
25492,263,1448,23323,female,guest,18.0,native,92819901,1,1,2020-02-13 00:34:46,2020-02-13 00:35:23
25492,263,1448,23323,female,guest,18.0,employment,92819902,2,12,2020-02-13 00:34:46,2020-02-13 00:35:23
25492,263,1448,23323,female,guest,18.0,accom,92819904,3,1,2020-02-13 00:34:46,2020-02-13 00:35:23
25492,263,1448,23323,female,guest,18.0,year,92819905,4,1,2020-02-13 00:34:46,2020-02-13 00:35:23
25492,263,1448,23323,female,guest,18.0,mature,92819906,5,2,2020-02-13 00:34:46,2020-02-13 00:35:23
25492,263,1448,23323,female,guest,18.0,course,92819903,6,Sports,2020-02-13 00:34:46,2020-02-13 00:35:23
25506,263,1448,23334,male,guest,18.0,native,92819901,1,1,2020-02-13 10:04:50,2020-02-13 10:06:09
25506,263,1448,23334,male,guest,18.0,employment,92819902,2,0,2020-02-13 10:04:50,2020-02-13 10:06:09
25506,263,1448,23334,male,guest,18.0,accom,92819904,3,1,2020-02-13 10:04:50,2020-02-13 10:06:09
25506,263,1448,23334,male,guest,18.0,year,92819905,4,1,2020-02-13 10:04:50,2020-02-13 10:06:09
25506,263,1448,23334,male,guest,18.0,mature,92819906,5,2,2020-02-13 10:04:50,2020-02-13 10:06:09
25506,263,1448,23334,male,guest,18.0,course,92819903,6,Business,2020-02-13 10:04:50,2020-02-13 10:06:09
25507,263,1448,23335,male,guest,18.0,native,92819901,1,1,2020-02-13 10:06:36,2020-02-13 10:07:26
25507,263,1448,23335,male,guest,18.0,employment,92819902,2,10,2020-02-13 10:06:36,2020-02-13 10:07:26
25507,263,1448,23335,male,guest,18.0,accom,92819904,3,3,2020-02-13 10:06:36,2020-02-13 10:07:26
25507,263,1448,23335,male,guest,18.0,year,92819905,4,1,2020-02-13 10:06:36,2020-02-13 10:07:26
25507,263,1448,23335,male,guest,18.0,mature,92819906,5,2,2020-02-13 10:06:36,2020-02-13 10:07:26
25507,263,1448,23335,male,guest,18.0,course,92819903,6,Accounting,2020-02-13 10:06:36,2020-02-13 10:07:26
25513,263,1448,23337,male,guest,20.0,native,92819901,1,1,2020-02-13 10:14:59,2020-02-13 10:15:54
25513,263,1448,23337,male,guest,20.0,employment,92819902,2,5,2020-02-13 10:14:59,2020-02-13 10:15:54
25513,263,1448,23337,male,guest,20.0,accom,92819904,3,1,2020-02-13 10:14:59,2020-02-13 10:15:54
25513,263,1448,23337,male,guest,20.0,year,92819905,4,1,2020-02-13 10:14:59,2020-02-13 10:15:54
25513,263,1448,23337,male,guest,20.0,mature,92819906,5,2,2020-02-13 10:14:59,2020-02-13 10:15:54
25513,263,1448,23337,male,guest,20.0,course,92819903,6,Chemistry,2020-02-13 10:14:59,2020-02-13 10:15:54
25514,263,1448,23338,female,guest,18.0,native,92819901,1,1,2020-02-13 10:16:36,2020-02-13 10:18:53
25514,263,1448,23338,female,guest,18.0,employment,92819902,2,35,2020-02-13 10:16:36,2020-02-13 10:18:53
25514,263,1448,23338,female,guest,18.0,accom,92819904,3,3,2020-02-13 10:16:36,2020-02-13 10:18:53
25514,263,1448,23338,female,guest,18.0,year,92819905,4,1,2020-02-13 10:16:36,2020-02-13 10:18:53
25514,263,1448,23338,female,guest,18.0,mature,92819906,5,2,2020-02-13 10:16:36,2020-02-13 10:18:53
25514,263,1448,23338,female,guest,18.0,course,92819903,6,biology ,2020-02-13 10:16:36,2020-02-13 10:18:53
25516,263,1448,23340,female,guest,18.0,native,92819901,1,1,2020-02-13 10:22:03,2020-02-13 10:22:52
25516,263,1448,23340,female,guest,18.0,employment,92819902,2,0,2020-02-13 10:22:03,2020-02-13 10:22:52
25516,263,1448,23340,female,guest,18.0,accom,92819904,3,1,2020-02-13 10:22:03,2020-02-13 10:22:52
25516,263,1448,23340,female,guest,18.0,year,92819905,4,1,2020-02-13 10:22:03,2020-02-13 10:22:52
25516,263,1448,23340,female,guest,18.0,mature,92819906,5,2,2020-02-13 10:22:03,2020-02-13 10:22:52
25516,263,1448,23340,female,guest,18.0,course,92819903,6,biology,2020-02-13 10:22:03,2020-02-13 10:22:52
25517,263,1448,23341,female,guest,18.0,native,92819901,1,1,2020-02-13 10:22:10,2020-02-13 10:23:06
25517,263,1448,23341,female,guest,18.0,employment,92819902,2,2,2020-02-13 10:22:10,2020-02-13 10:23:06
25517,263,1448,23341,female,guest,18.0,accom,92819904,3,1,2020-02-13 10:22:10,2020-02-13 10:23:06
25517,263,1448,23341,female,guest,18.0,year,92819905,4,1,2020-02-13 10:22:10,2020-02-13 10:23:06
25517,263,1448,23341,female,guest,18.0,mature,92819906,5,2,2020-02-13 10:22:10,2020-02-13 10:23:06
25517,263,1448,23341,female,guest,18.0,course,92819903,6,Veterinary bioscience ,2020-02-13 10:22:10,2020-02-13 10:23:06
25530,263,1448,23345,male,guest,18.0,native,92819901,1,1,2020-02-13 10:51:11,2020-02-13 10:51:58
25530,263,1448,23345,male,guest,18.0,employment,92819902,2,0,2020-02-13 10:51:11,2020-02-13 10:51:58
25530,263,1448,23345,male,guest,18.0,accom,92819904,3,1,2020-02-13 10:51:11,2020-02-13 10:51:58
25530,263,1448,23345,male,guest,18.0,year,92819905,4,1,2020-02-13 10:51:11,2020-02-13 10:51:58
25530,263,1448,23345,male,guest,18.0,mature,92819906,5,2,2020-02-13 10:51:11,2020-02-13 10:51:58
25530,263,1448,23345,male,guest,18.0,course,92819903,6,Dentistry ,2020-02-13 10:51:11,2020-02-13 10:51:58
25531,263,1448,23346,male,guest,18.0,native,92819901,1,1,2020-02-13 10:52:37,2020-02-13 10:53:18
25531,263,1448,23346,male,guest,18.0,employment,92819902,2,10,2020-02-13 10:52:37,2020-02-13 10:53:18
25531,263,1448,23346,male,guest,18.0,accom,92819904,3,3,2020-02-13 10:52:37,2020-02-13 10:53:18
25531,263,1448,23346,male,guest,18.0,year,92819905,4,1,2020-02-13 10:52:37,2020-02-13 10:53:18
25531,263,1448,23346,male,guest,18.0,mature,92819906,5,2,2020-02-13 10:52:37,2020-02-13 10:53:18
25531,263,1448,23346,male,guest,18.0,course,92819903,6,architecture,2020-02-13 10:52:37,2020-02-13 10:53:18
25532,263,1448,23347,male,guest,23.0,native,92819901,1,2,2020-02-13 10:53:48,2020-02-13 10:55:11
25532,263,1448,23347,male,guest,23.0,employment,92819902,2,3,2020-02-13 10:53:48,2020-02-13 10:55:11
25532,263,1448,23347,male,guest,23.0,accom,92819904,3,3,2020-02-13 10:53:48,2020-02-13 10:55:11
25532,263,1448,23347,male,guest,23.0,year,92819905,4,1,2020-02-13 10:53:48,2020-02-13 10:55:11
25532,263,1448,23347,male,guest,23.0,mature,92819906,5,1,2020-02-13 10:53:48,2020-02-13 10:55:11
25532,263,1448,23347,male,guest,23.0,course,92819903,6,Mathmatics ,2020-02-13 10:53:48,2020-02-13 10:55:11
25544,263,1448,23355,female,guest,19.0,native,92819901,1,1,2020-02-13 11:52:14,2020-02-13 11:53:04
25544,263,1448,23355,female,guest,19.0,employment,92819902,2,12,2020-02-13 11:52:14,2020-02-13 11:53:04
25544,263,1448,23355,female,guest,19.0,accom,92819904,3,3,2020-02-13 11:52:14,2020-02-13 11:53:04
25544,263,1448,23355,female,guest,19.0,year,92819905,4,2,2020-02-13 11:52:14,2020-02-13 11:53:04
25544,263,1448,23355,female,guest,19.0,mature,92819906,5,2,2020-02-13 11:52:14,2020-02-13 11:53:04
25544,263,1448,23355,female,guest,19.0,course,92819903,6,Geography ,2020-02-13 11:52:14,2020-02-13 11:53:04
25551,263,1448,23359,female,guest,19.0,native,92819901,1,1,2020-02-13 12:26:04,2020-02-13 12:27:38
25551,263,1448,23359,female,guest,19.0,employment,92819902,2,0,2020-02-13 12:26:04,2020-02-13 12:27:38
25551,263,1448,23359,female,guest,19.0,accom,92819904,3,1,2020-02-13 12:26:04,2020-02-13 12:27:38
25551,263,1448,23359,female,guest,19.0,year,92819905,4,1,2020-02-13 12:26:04,2020-02-13 12:27:38
25551,263,1448,23359,female,guest,19.0,mature,92819906,5,2,2020-02-13 12:26:04,2020-02-13 12:27:38
25551,263,1448,23359,female,guest,19.0,course,92819903,6,Sociology,2020-02-13 12:26:04,2020-02-13 12:27:38
25562,263,1448,23360,female,guest,19.0,native,92819901,1,1,2020-02-13 12:45:25,2020-02-13 12:46:11
25562,263,1448,23360,female,guest,19.0,employment,92819902,2,0,2020-02-13 12:45:25,2020-02-13 12:46:11
25562,263,1448,23360,female,guest,19.0,accom,92819904,3,1,2020-02-13 12:45:25,2020-02-13 12:46:11
25562,263,1448,23360,female,guest,19.0,year,92819905,4,2,2020-02-13 12:45:25,2020-02-13 12:46:11
25562,263,1448,23360,female,guest,19.0,mature,92819906,5,2,2020-02-13 12:45:25,2020-02-13 12:46:11
25562,263,1448,23360,female,guest,19.0,course,92819903,6,Psychology,2020-02-13 12:45:25,2020-02-13 12:46:11
25563,263,1448,23362,female,guest,19.0,native,92819901,1,1,2020-02-13 12:45:54,2020-02-13 12:46:29
25563,263,1448,23362,female,guest,19.0,employment,92819902,2,0,2020-02-13 12:45:54,2020-02-13 12:46:29
25563,263,1448,23362,female,guest,19.0,accom,92819904,3,1,2020-02-13 12:45:54,2020-02-13 12:46:29
25563,263,1448,23362,female,guest,19.0,year,92819905,4,2,2020-02-13 12:45:54,2020-02-13 12:46:29
25563,263,1448,23362,female,guest,19.0,mature,92819906,5,2,2020-02-13 12:45:54,2020-02-13 12:46:29
25563,263,1448,23362,female,guest,19.0,course,92819903,6,Sociology ,2020-02-13 12:45:54,2020-02-13 12:46:29
25565,263,1448,23363,female,guest,18.0,native,92819901,1,1,2020-02-13 12:57:54,2020-02-13 12:58:39
25565,263,1448,23363,female,guest,18.0,employment,92819902,2,0,2020-02-13 12:57:54,2020-02-13 12:58:39
25565,263,1448,23363,female,guest,18.0,accom,92819904,3,1,2020-02-13 12:57:54,2020-02-13 12:58:39
25565,263,1448,23363,female,guest,18.0,year,92819905,4,1,2020-02-13 12:57:54,2020-02-13 12:58:39
25565,263,1448,23363,female,guest,18.0,mature,92819906,5,2,2020-02-13 12:57:54,2020-02-13 12:58:39
25565,263,1448,23363,female,guest,18.0,course,92819903,6,english literature ,2020-02-13 12:57:54,2020-02-13 12:58:39
25566,263,1448,23364,female,guest,19.0,native,92819901,1,1,2020-02-13 12:59:35,2020-02-13 13:03:55
25566,263,1448,23364,female,guest,19.0,employment,92819902,2,0,2020-02-13 12:59:35,2020-02-13 13:03:55
25566,263,1448,23364,female,guest,19.0,accom,92819904,3,2,2020-02-13 12:59:35,2020-02-13 13:03:55
25566,263,1448,23364,female,guest,19.0,year,92819905,4,1,2020-02-13 12:59:35,2020-02-13 13:03:55
25566,263,1448,23364,female,guest,19.0,mature,92819906,5,2,2020-02-13 12:59:35,2020-02-13 13:03:55
25566,263,1448,23364,female,guest,19.0,course,92819903,6,Illustration ,2020-02-13 12:59:35,2020-02-13 13:03:55
25573,263,1448,23364,female,guest,19.0,native,92819901,1,1,2020-02-13 13:07:58,2020-02-13 13:15:26
25573,263,1448,23364,female,guest,19.0,employment,92819902,2,0,2020-02-13 13:07:58,2020-02-13 13:15:26
25573,263,1448,23364,female,guest,19.0,accom,92819904,3,2,2020-02-13 13:07:58,2020-02-13 13:15:26
25573,263,1448,23364,female,guest,19.0,year,92819905,4,1,2020-02-13 13:07:58,2020-02-13 13:15:26
25573,263,1448,23364,female,guest,19.0,mature,92819906,5,2,2020-02-13 13:07:58,2020-02-13 13:15:26
25573,263,1448,23364,female,guest,19.0,course,92819903,6,Illustration ,2020-02-13 13:07:58,2020-02-13 13:15:26
25568,263,1448,23365,female,guest,19.0,native,92819901,1,1,2020-02-13 13:01:04,2020-02-13 13:01:44
25568,263,1448,23365,female,guest,19.0,employment,92819902,2,0,2020-02-13 13:01:04,2020-02-13 13:01:44
25568,263,1448,23365,female,guest,19.0,accom,92819904,3,1,2020-02-13 13:01:04,2020-02-13 13:01:44
25568,263,1448,23365,female,guest,19.0,year,92819905,4,1,2020-02-13 13:01:04,2020-02-13 13:01:44
25568,263,1448,23365,female,guest,19.0,mature,92819906,5,2,2020-02-13 13:01:04,2020-02-13 13:01:44
25568,263,1448,23365,female,guest,19.0,course,92819903,6,Criminology ,2020-02-13 13:01:04,2020-02-13 13:01:44
25569,263,1448,23366,female,guest,19.0,native,92819901,1,1,2020-02-13 13:02:17,2020-02-13 13:03:12
25569,263,1448,23366,female,guest,19.0,employment,92819902,2,0,2020-02-13 13:02:17,2020-02-13 13:03:12
25569,263,1448,23366,female,guest,19.0,accom,92819904,3,1,2020-02-13 13:02:17,2020-02-13 13:03:12
25569,263,1448,23366,female,guest,19.0,year,92819905,4,1,2020-02-13 13:02:17,2020-02-13 13:03:12
25569,263,1448,23366,female,guest,19.0,mature,92819906,5,2,2020-02-13 13:02:17,2020-02-13 13:03:12
25569,263,1448,23366,female,guest,19.0,course,92819903,6,Maths,2020-02-13 13:02:17,2020-02-13 13:03:12
25576,263,1448,23371,female,guest,19.0,native,92819901,1,1,2020-02-13 13:23:34,2020-02-13 13:24:24
25576,263,1448,23371,female,guest,19.0,employment,92819902,2,6,2020-02-13 13:23:34,2020-02-13 13:24:24
25576,263,1448,23371,female,guest,19.0,accom,92819904,3,1,2020-02-13 13:23:34,2020-02-13 13:24:24
25576,263,1448,23371,female,guest,19.0,year,92819905,4,1,2020-02-13 13:23:34,2020-02-13 13:24:24
25576,263,1448,23371,female,guest,19.0,mature,92819906,5,2,2020-02-13 13:23:34,2020-02-13 13:24:24
25576,263,1448,23371,female,guest,19.0,course,92819903,6,languages,2020-02-13 13:23:34,2020-02-13 13:24:24
25583,263,1448,23379,female,guest,21.0,native,92819901,1,1,2020-02-13 13:58:42,2020-02-13 14:00:43
25583,263,1448,23379,female,guest,21.0,employment,92819902,2,12,2020-02-13 13:58:42,2020-02-13 14:00:43
25583,263,1448,23379,female,guest,21.0,accom,92819904,3,3,2020-02-13 13:58:42,2020-02-13 14:00:43
25583,263,1448,23379,female,guest,21.0,year,92819905,4,3,2020-02-13 13:58:42,2020-02-13 14:00:43
25583,263,1448,23379,female,guest,21.0,mature,92819906,5,2,2020-02-13 13:58:42,2020-02-13 14:00:43
25583,263,1448,23379,female,guest,21.0,course,92819903,6,Physics,2020-02-13 13:58:42,2020-02-13 14:00:43
25587,263,1448,23382,female,guest,19.0,native,92819901,1,1,2020-02-13 14:06:57,2020-02-13 14:07:56
25587,263,1448,23382,female,guest,19.0,employment,92819902,2,0,2020-02-13 14:06:57,2020-02-13 14:07:56
25587,263,1448,23382,female,guest,19.0,accom,92819904,3,1,2020-02-13 14:06:57,2020-02-13 14:07:56
25587,263,1448,23382,female,guest,19.0,year,92819905,4,1,2020-02-13 14:06:57,2020-02-13 14:07:56
25587,263,1448,23382,female,guest,19.0,mature,92819906,5,3,2020-02-13 14:06:57,2020-02-13 14:07:56
25587,263,1448,23382,female,guest,19.0,course,92819903,6,comparative literature,2020-02-13 14:06:57,2020-02-13 14:07:56
25587,263,1448,23382,female,guest,19.0,native,92819901,1,1,2020-02-13 14:08:00,2020-02-13 14:08:08
25587,263,1448,23382,female,guest,19.0,employment,92819902,2,0,2020-02-13 14:08:00,2020-02-13 14:08:08
25587,263,1448,23382,female,guest,19.0,accom,92819904,3,1,2020-02-13 14:08:00,2020-02-13 14:08:08
25587,263,1448,23382,female,guest,19.0,year,92819905,4,1,2020-02-13 14:08:00,2020-02-13 14:08:08
25587,263,1448,23382,female,guest,19.0,mature,92819906,5,3,2020-02-13 14:08:00,2020-02-13 14:08:08
25587,263,1448,23382,female,guest,19.0,course,92819903,6,psychology,2020-02-13 14:08:00,2020-02-13 14:08:08
25587,263,1448,23382,female,guest,19.0,native,92819901,1,1,2020-02-13 14:08:22,2020-02-13 14:08:28
25587,263,1448,23382,female,guest,19.0,employment,92819902,2,0,2020-02-13 14:08:22,2020-02-13 14:08:28
25587,263,1448,23382,female,guest,19.0,accom,92819904,3,1,2020-02-13 14:08:22,2020-02-13 14:08:28
25587,263,1448,23382,female,guest,19.0,year,92819905,4,1,2020-02-13 14:08:22,2020-02-13 14:08:28
25587,263,1448,23382,female,guest,19.0,mature,92819906,5,3,2020-02-13 14:08:22,2020-02-13 14:08:28
25587,263,1448,23382,female,guest,19.0,course,92819903,6,comparative literature,2020-02-13 14:08:22,2020-02-13 14:08:28
25588,263,1448,23382,female,guest,19.0,native,92819901,1,1,2020-02-13 14:08:49,2020-02-13 14:09:01
25588,263,1448,23382,female,guest,19.0,employment,92819902,2,0,2020-02-13 14:08:49,2020-02-13 14:09:01
25588,263,1448,23382,female,guest,19.0,accom,92819904,3,1,2020-02-13 14:08:49,2020-02-13 14:09:01
25588,263,1448,23382,female,guest,19.0,year,92819905,4,1,2020-02-13 14:08:49,2020-02-13 14:09:01
25588,263,1448,23382,female,guest,19.0,mature,92819906,5,3,2020-02-13 14:08:49,2020-02-13 14:09:01
25588,263,1448,23382,female,guest,19.0,course,92819903,6,Comparative Literature,2020-02-13 14:08:49,2020-02-13 14:09:01
